text,true,finbert_pred,vader_pred,finbert_positive,finbert_negative,finbert_neutral
The financial details of the transaction were not disclosed .,neutral,neutral,neutral,0.020646434277296066,0.030769318342208862,0.9485841989517212
The Financial Statements and Interim Reports will be released around at 9.00 a.m. ( Finnish time ) on the given dates .,neutral,neutral,neutral,0.016481751576066017,0.035575661808252335,0.9479426741600037
The financial statements release will be available after publishing on the Company 's internet pages at www.cargotec.com .,neutral,neutral,neutral,0.023024307563900948,0.020103607326745987,0.9568721055984497
The Finnish paints company acquired the remaining 49 pct that it did not own from Ukraine 's LGU for an undisclosed sum .,neutral,neutral,neutral,0.03249489516019821,0.01806974597275257,0.9494353532791138
"The firm is headquartered in Vantaa , southern Finland and has 16 employees .",neutral,neutral,neutral,0.02868715301156044,0.0234451312571764,0.9478676915168762
"The firm 's services include copying , printing , CAD-modelling , digital printing , scanning , SokoPro project bank and courier services .",neutral,neutral,neutral,0.03024245612323284,0.01733713038265705,0.9524203538894653
"The first four of the new shop-in-shops will be opened this spring : on Madison Avenue in New York as well as in Chicago , Los Angeles and San Francisco .",neutral,neutral,positive,0.07967725396156311,0.011877994053065777,0.9084447622299194
The fixed acquisition price amounts to NOK 70 ( approximately EUR 8.7 ) million and additional price NOK 15 ( EUR 1.8 ) million at maximum .,neutral,neutral,neutral,0.06162847578525543,0.012613680213689804,0.9257578253746033
"The fixed-term contract of Mr. Jarmo Ukonaho , the current General Manager of Incap 's Indian operations , will finish by the end of the year .",neutral,neutral,neutral,0.08725244551897049,0.014079047366976738,0.8986685276031494
"The flagship will open this fall in Manhattan 's Flatiron District in the `` Toy Building , '' at 200 Fifth Avenue .",neutral,neutral,positive,0.05435534566640854,0.013782132416963577,0.9318625330924988
The full-function PC weighs 1.25 kilograms and measures slightly more than two centimeters thin .,neutral,neutral,neutral,0.044787194579839706,0.025521043688058853,0.9296917915344238
The government has instead proposed an exchange of the state 's stake in LMT to TeliaSonera 's stake in Lattelecom .,neutral,neutral,neutral,0.05588643625378609,0.011572198942303658,0.9325413703918457
The group reiterated its forecast that handset manufacturers will sell around 915 mln units this year globally .,neutral,positive,neutral,0.8271641135215759,0.007021734490990639,0.16581419110298157
"The Group 's business sectors are Building Construction , Infrastructure Construction , Technical Building Services , and Building Products .",neutral,neutral,neutral,0.035647690296173096,0.017977382987737656,0.9463749527931213
The group said it intends to initiate within this year the process of buyout of minority shareholders of Ragutis with the aim of becoming the sole owner of the company .,neutral,neutral,neutral,0.14195473492145538,0.008655654266476631,0.8493895530700684
The GyPSii mobile social networking application is available in China with both Chinese and English language support .,neutral,neutral,positive,0.08594632148742676,0.008488431572914124,0.9055652618408203
The handset maker did not disclose any financial details .,neutral,neutral,neutral,0.020017435774207115,0.06064055114984512,0.919342041015625
"The hosting mobile terminal guides information flow between itself , the participating terminals , and optionally , with network servers that may assist the hosting mobile terminal .",neutral,neutral,neutral,0.02640191651880741,0.020069856196641922,0.9535281658172607
"The huge bridge girders will be delivered to the site from our plant in Ylivieska , Finland .",neutral,neutral,positive,0.14910106360912323,0.00908858235925436,0.8418103456497192
The idea of saving electricity in data transfer is still a new one .,neutral,neutral,neutral,0.09525538235902786,0.01473059318959713,0.8900139927864075
The identity of the buyer is not yet known .,neutral,neutral,neutral,0.021148601546883583,0.062409643083810806,0.9164417386054993
The Insolvency Act regulates the amount of debt that borrowers are permitted to write off .,neutral,neutral,negative,0.018215632066130638,0.24185395240783691,0.7399304509162903
The intent of the article was to focus attention on the fact that the development model that China had followed was very different than the model that India had followed .,neutral,neutral,neutral,0.07708080857992172,0.05337580293416977,0.8695434331893921
The investment would be some EUR5m .,neutral,neutral,neutral,0.07949405908584595,0.00899601448327303,0.9115099906921387
"The latest result included per-share charges of 5 cents for stock compensation , 1 cent for research and development and 1 cent for strategic investments .",neutral,neutral,negative,0.07568101584911346,0.03449413180351257,0.8898248076438904
The machinery now ordered will be placed in a new mill with an annual production capacity of 40 000 m3 of overlaid birch plywood .,neutral,neutral,neutral,0.1488250195980072,0.00825411919504404,0.8429208397865295
"The major part of the deliveries include different AC and CXE amplifier solutions and products by Belgian DINH Telecom , a broadband solutions company acquired by Teleste in the spring of 2007 .",neutral,neutral,positive,0.06126801669597626,0.010756428353488445,0.927975594997406
"The major part of the deliveries include different AC and CXE amplifier solutions and products by DINH Telecom , a company acquired by Teleste last spring .",neutral,neutral,positive,0.0647323802113533,0.010803548619151115,0.9244640469551086
"The market share of Volkswagen passenger cars in Finland was 10.1 percent , Audi had a market share of 3.1 percent and Seat 's share was 0.9 percent .",neutral,neutral,positive,0.041629813611507416,0.02343866601586342,0.9349315762519836
"The market value of one crane is some USD6m , reported the Finnish news agency STT .",neutral,neutral,positive,0.04669919237494469,0.01295118872076273,0.9403496384620667
"The markets are almost completely controlled by three banks : Nordea , OP Bank Group , and Sampo .",neutral,neutral,neutral,0.022582003846764565,0.025026246905326843,0.9523918032646179
"The maximum grade of the veneer yield is calculated , based on the dimensions and grades of the veneer products , as well as by iterating the places of the peeling axes and simulating the peeling process .",neutral,neutral,positive,0.027789371088147163,0.025001317262649536,0.9472092986106873
"The maximum obligated total trades per day is ISK 400,000,000 market value .",neutral,neutral,positive,0.020438767969608307,0.029600337147712708,0.9499608874320984
The medium-term operative targets of the company remain unchanged .,neutral,neutral,neutral,0.09176827222108841,0.019033927470445633,0.8891977667808533
The MET is located in the Central Business District ( CBD ) of Bangkok .,neutral,neutral,neutral,0.05198962986469269,0.013293427415192127,0.9347169399261475
The most significant challengers in the market are Logset and Sampo-Rosenlew .,neutral,neutral,positive,0.10323424637317657,0.10694015771150589,0.7898255586624146
The name of the buyer was not disclosed .,neutral,neutral,neutral,0.022684061899781227,0.03726236894726753,0.9400535225868225
The name of the newspaper publishing and printing division Sanoma will be changed to Sanoma News .,neutral,neutral,neutral,0.0322861447930336,0.02175300382077694,0.9459608793258667
"The Network Test Business is part of Elektrobit 's Test and Automation Business Segment and employs 39 people in Finland and 22 people abroad , mainly in the US and Asia .",neutral,neutral,neutral,0.03676033765077591,0.017033370211720467,0.946206271648407
The new chain has 700 discount stores and 250 supermarkets .,neutral,neutral,neutral,0.08042571693658829,0.009768981486558914,0.9098052978515625
"The new company , DiaPol S.r.l. , would manufacture tools meant for glass and stone pre-processing .",neutral,neutral,neutral,0.0915023535490036,0.009328152053058147,0.8991695642471313
"The new Kroksberg railway tunnel will be built on a new section of track between Harnosand and Veda , forming part of the line that follows the coast of the Gulf of Bothnia .",neutral,neutral,neutral,0.20397771894931793,0.008117254823446274,0.7879050374031067
The new location is n't the only change Wellmont has in store for its air transport service .,neutral,positive,neutral,0.6028271913528442,0.008618884719908237,0.3885538876056671
The new name of the Sanoma Division will be Sanoma News .,neutral,neutral,neutral,0.03573903813958168,0.013706982135772705,0.9505539536476135
The new units should become one of the largest ones within the company .,neutral,positive,neutral,0.5065406560897827,0.007622361648827791,0.48583701252937317
The Notice in its entirety with other proposals from the Nomination Committee and the Board will be published at least four weeks before 28 April on the company 's website and in Post - och Inrikes Tidningar and Dagens Industri .,neutral,neutral,neutral,0.018199095502495766,0.0292921531945467,0.9525086879730225
"The number of class A shares remains unchanged at 9,526,089 shares .",neutral,neutral,positive,0.03259690850973129,0.049116093665361404,0.9182870388031006
The number of magazine and newspaper readers remained unchanged .,neutral,neutral,positive,0.047123245894908905,0.1715976744890213,0.7812791466712952
"The objective is that trading in the shares will commence on May 2 , 2007 .",neutral,neutral,positive,0.03605860099196434,0.012980123981833458,0.9509612321853638
